,MotID,LidID,EinstID,Timastimpill
1344,208,4167,1258,2012-02-20 19:18:16.960
1345,208,4287,513,2012-02-21 15:02:10.120
1346,208,4699,3061,2012-02-21 17:42:41.517
1347,208,4699,3236,2012-02-21 17:42:23.783
1348,208,4700,3258,2012-02-21 17:44:03.657
1349,208,5732,3648,2012-02-22 21:35:43.047
1350,209,140,277,2012-04-03 16:25:58.187
1351,209,505,177,2012-04-03 11:49:43.870
1352,209,1255,3601,2012-04-19 10:00:14.880
1353,209,1834,2444,2012-04-18 21:40:16.083
1354,209,2071,1838,2012-04-18 21:37:45.803
1355,209,3500,3015,2012-04-20 00:10:55.583
1356,209,4706,3336,2012-04-03 16:22:39.420
1357,209,4974,2284,2012-04-12 20:00:08.310
1358,209,5817,1829,2012-04-17 22:35:44.630
1359,209,5817,2261,2012-04-17 22:35:44.630
1360,209,5848,3306,2012-04-07 15:16:51.093
1361,209,5980,3798,2012-04-17 23:09:36.193
1362,209,5981,3804,2012-04-17 23:24:14.850
1363,212,121,35,2012-01-09 21:58:10.930
1364,212,509,1848,2012-01-11 23:13:12.670
1365,212,763,1304,2012-01-11 20:49:34.560
1366,212,1023,903,2012-01-06 12:49:31.930
1367,212,1023,1108,2012-01-06 12:49:31.930
1368,212,1049,153,2012-01-11 14:59:21.060
1369,212,1255,1004,2012-01-11 21:08:31.390
1370,212,1955,3132,2012-01-11 22:36:44.043
1371,212,2072,1290,2012-01-11 23:36:11.153
1372,212,4701,3434,2012-01-11 13:29:11.513
1373,212,4857,3307,2012-01-06 17:33:50.867
1374,213,121,35,2012-02-28 20:05:39.863
1375,213,1834,2444,2012-02-29 23:18:27.160
1376,213,1955,3132,2012-02-25 14:05:56.330
1377,213,3500,2042,2012-02-29 23:30:09.723
1378,215,4155,3249,2012-09-11 13:43:18.140
1379,215,4595,1983,2012-07-06 10:50:16.090
1380,216,1022,1983,2012-09-04 20:29:09.313
1381,216,4701,3272,2012-09-12 14:48:01.640
1382,217,1830,1205,2013-01-09 00:45:36.303
1383,217,1955,3132,2013-01-05 19:12:11.913
1384,217,3500,2042,2013-01-06 22:59:24.833
1385,217,3519,3128,2013-01-05 19:16:02.383
1386,217,3594,2798,2013-01-06 21:01:54.657
1387,217,3619,2807,2013-01-08 20:37:12.947
1388,217,4701,3272,2013-01-03 18:57:07.650
1389,217,4857,3307,2013-01-08 12:56:16.973
1390,217,6010,3272,2013-01-03 18:59:41.310
1391,218,1176,1483,2012-10-02 10:57:52.647
1392,218,1176,2380,2012-10-02 10:57:52.647
1393,218,1255,3601,2012-10-10 10:21:25.390
1394,218,1955,3132,2012-10-09 10:23:06.680
1395,218,4155,3249,2012-10-10 15:23:30.093
1396,218,4157,1314,2012-10-10 21:10:06.437
1397,218,4596,1346,2012-10-07 15:11:14.540
1398,218,4701,3436,2012-10-08 16:32:32.803
1399,218,4894,2171,2012-10-10 13:21:37.937
1400,218,6010,3436,2012-10-08 16:35:49.803
1401,218,6011,259,2012-10-10 21:27:57.967
1402,219,120,35,2013-01-29 20:15:23.273
1403,219,1834,2444,2013-01-28 22:35:03.460
1404,219,2071,1838,2013-01-28 22:33:02.657
1405,219,4157,1314,2013-01-30 16:31:21.167
1406,219,4701,3435,2013-01-29 12:36:02.113
1407,219,4701,3653,2013-01-29 12:35:52.113
1408,220,75,43,2012-10-16 22:10:05.237
1409,220,3451,1010,2012-10-17 19:13:28.017
1410,220,3620,3290,2012-10-15 13:34:11.843
1411,220,5497,3574,2012-10-17 18:19:28.940
1412,221,1049,153,2013-04-09 22:43:17.797
1413,221,1255,3601,2013-04-07 13:38:12.573
1414,221,1261,1276,2013-04-03 23:16:40.010
1415,221,1834,2444,2013-04-06 21:46:32.653
1416,221,2071,1838,2013-04-06 21:44:39.157
1417,221,3442,3302,2013-04-06 23:58:20.250
1418,221,4706,3335,2013-04-09 22:43:56.753
1419,221,4706,3338,2013-04-09 22:43:56.753
1420,221,6211,2360,2013-04-05 10:27:21.283
1421,223,1176,1483,2012-11-15 11:07:39.390
1422,223,1176,2380,2012-11-15 11:07:39.390
1423,223,1834,2444,2012-11-15 11:36:31.950
1424,223,2071,1838,2012-11-15 11:41:51.890
1425,223,3500,2042,2012-12-07 00:20:11.170
1426,223,4701,3434,2012-11-14 21:57:35.170
1427,224,79,729,2013-04-02 19:20:30.347
1428,224,93,728,2013-04-02 19:21:26.457
1429,224,168,130,2013-04-02 19:24:18.463
1430,224,2978,15,2013-03-22 08:23:39.803
1431,224,3620,513,2013-04-03 12:43:16.290
1432,224,3620,1407,2013-04-03 12:43:16.290
1433,224,4657,3330,2013-04-02 19:47:56.727
1434,224,4699,3236,2013-04-03 08:57:29.160
1435,224,4700,3238,2013-04-03 08:59:02.310
1436,224,5496,3627,2013-04-02 12:24:55.747
1437,224,5584,3764,2013-04-02 12:25:20.520
1438,225,138,177,2013-04-02 08:30:15.073
1439,225,140,278,2013-04-03 13:01:05.733
1440,225,1019,392,2013-03-26 18:47:35.967
1441,225,1019,1196,2013-03-26 18:47:35.967
1442,225,1834,2444,2013-04-02 23:08:33.460
1443,225,1955,3655,2013-04-02 20:21:10.570
1444,225,2071,1838,2013-04-02 23:06:23.620
1445,225,2901,3268,2013-04-02 14:16:52.440
1446,225,3299,196,2013-03-23 22:23:59.047
1447,225,3302,142,2013-04-02 14:15:55.443
1448,225,4287,2068,2013-04-02 11:18:04.090
1449,225,4287,3290,2013-04-02 11:18:04.090
1450,225,6211,2360,2013-04-03 10:25:24.020
1451,226,3441,455,2013-01-21 19:07:50.443
1452,226,4287,513,2013-01-22 14:47:35.220
1453,226,5498,729,2013-01-22 16:20:07.170
1454,226,5584,3627,2013-01-18 10:27:09.633
1455,227,1841,493,2012-11-21 11:43:08.417
1456,227,4287,513,2012-11-21 16:34:46.277
1457,227,5497,3574,2012-11-21 11:05:39.293
1458,228,153,2715,2013-02-13 11:51:38.590
1459,228,1470,3236,2013-02-19 18:10:56.630
1460,228,2978,15,2013-02-20 10:09:25.297
1461,228,4167,3567,2013-02-13 11:53:50.063
1462,228,4287,513,2013-02-18 12:48:35.303
1463,228,5584,3627,2013-02-18 22:13:46.120
1464,228,5584,3764,2013-02-18 22:13:46.120
1465,229,4167,3567,2013-01-09 16:58:11.390
1466,229,4287,513,2013-01-09 13:28:56.203
1467,229,5498,729,2013-01-09 16:11:33.677
1468,229,5584,3627,2013-01-08 09:12:20.413
1469,229,5584,3764,2013-01-08 09:11:58.183
1470,230,18,272,2013-03-20 22:58:30.643
1471,230,18,570,2013-03-20 22:58:30.643
1472,230,37,281,2013-04-20 20:09:27.553
1473,230,38,564,2013-03-25 22:01:16.927
1474,230,39,932,2013-03-07 18:51:09.640
1475,230,42,2386,2013-04-27 23:23:57.473
1476,230,55,354,2013-03-19 16:51:04.977
1477,230,79,729,2013-03-24 01:05:20.773
1478,230,92,2807,2013-04-17 08:54:37.630
1479,230,93,728,2013-03-24 01:09:11.637
1480,230,95,174,2013-04-20 14:50:17.463
1481,230,120,35,2013-03-22 20:18:56.663
1482,230,132,2301,2013-04-11 22:57:04.483
1483,230,145,3647,2013-03-20 21:57:32.023
1484,230,147,3648,2013-03-20 22:00:12.967
1485,230,153,2715,2013-03-21 11:46:42.870
1486,230,156,692,2013-03-21 14:11:06.477
1487,230,168,130,2013-04-07 00:16:34.047
1488,230,350,837,2013-03-21 11:49:13.653
1489,230,356,1116,2013-04-19 21:33:32.393
1490,230,356,2062,2013-04-22 23:42:31.647
1491,230,515,219,2013-03-13 22:53:58.097
1492,230,1019,392,2013-03-21 00:41:27.540
1493,230,1024,177,2013-03-07 08:51:26.160
1494,230,1049,153,2013-03-07 08:53:54.990
1495,230,1255,3601,2013-02-15 09:54:38.693
1496,230,1261,1276,2013-03-25 12:08:01.953
1497,230,1458,1369,2013-03-25 22:10:48.140
1498,230,1471,15,2013-04-17 10:54:53.737
1499,230,1582,2049,2013-03-22 12:00:10.627
1500,230,1692,1048,2013-04-15 18:16:16.970
1501,230,1834,2444,2013-03-18 09:30:25.267
1502,230,1954,3983,2013-02-14 11:04:12.667
1503,230,1955,3655,2013-04-18 22:34:25.323
1504,230,2219,876,2013-04-18 15:50:17.807
1505,230,2241,321,2013-04-28 01:26:41.547
1506,230,2245,383,2013-04-17 20:24:50.270
1507,230,2505,2073,2013-03-17 20:27:51.273
1508,230,2901,3268,2013-02-18 13:14:39.807
1509,230,2972,3163,2013-03-25 13:51:44.420
1510,230,2978,929,2013-04-17 10:44:53.933
1511,230,3033,2453,2013-03-21 14:19:33.427
1512,230,3261,1831,2013-03-18 09:28:02.003
1513,230,3297,1220,2013-02-13 19:03:36.330
1514,230,3301,2427,2013-03-19 16:53:10.450
1515,230,3302,1625,2013-04-07 00:44:07.213
1516,230,3442,3302,2013-03-25 14:59:45.273
1517,230,3445,3475,2013-03-25 15:01:37.663
1518,230,3500,2059,2013-04-25 19:43:42.517
1519,230,3594,2798,2013-02-13 19:07:52.160
1520,230,3606,2018,2013-03-18 12:30:59.277
1521,230,3608,952,2013-02-13 13:58:04.837
1522,230,3608,1628,2013-02-13 13:58:40.863
1523,230,3613,3154,2013-03-07 18:41:19.403
1524,230,4161,3323,2013-03-18 12:35:50.497
1525,230,4164,1786,2013-03-25 13:56:47.293
1526,230,4264,933,2013-03-27 14:59:57.967
1527,230,4287,2068,2013-03-22 10:11:11.930
1528,230,4287,3290,2013-03-22 10:12:38.090
1529,230,4652,3604,2013-03-18 17:24:00.490
1530,230,4652,3607,2013-03-18 17:24:00.490
1531,230,4657,3330,2013-03-20 19:56:39.910
1532,230,4699,3236,2013-03-26 15:53:55.633
1533,230,4700,3258,2013-03-26 15:42:30.253
1534,230,4701,3434,2013-03-21 17:00:39.387
1535,230,4701,3436,2013-03-21 17:00:56.687
1536,230,4706,4133,2013-04-19 18:43:20.020
1537,230,4857,3307,2013-03-05 08:44:05.157
1538,230,4895,3354,2013-03-12 14:10:40.717
1539,230,4901,3116,2013-04-10 10:46:21.157
1540,230,4973,3736,2013-04-03 10:27:50.530
1541,230,5496,3627,2013-03-11 09:13:30.453
1542,230,5497,3574,2013-03-17 13:56:02.677
1543,230,5584,3764,2013-03-11 09:15:21.997
1544,230,5842,2069,2013-03-22 09:30:27.680
1545,230,5842,2146,2013-03-17 20:29:24.990
1546,230,5849,961,2013-03-30 20:02:23.350
1547,230,5849,2749,2013-03-30 20:01:57.220
1548,230,5849,3741,2013-02-27 08:45:07.990
1549,230,5849,3832,2013-03-30 21:55:59.750
1550,230,5850,3532,2013-04-12 10:11:41.437
1551,230,6231,3466,2013-03-25 19:56:49.217
1552,230,6280,4016,2013-03-09 18:25:08.740
1553,230,6287,2171,2013-03-21 12:33:34.547
1554,230,6288,1535,2013-03-21 12:36:03.843
1555,230,6289,3436,2013-03-21 17:13:52.740
1556,230,6293,1364,2013-03-27 11:57:34.680
1557,231,1955,3132,2013-02-26 09:11:39.713
1558,231,4701,3434,2013-02-27 21:37:27.217
1559,231,5850,3128,2013-02-26 09:14:27.463
1560,232,1021,1612,2013-09-20 11:35:03.907
1561,232,1022,1983,2013-09-03 21:23:23.107
1562,232,1255,1004,2013-09-20 17:14:48.480
1563,232,1255,3601,2013-09-20 17:07:05.930
1564,232,1458,2003,2013-10-10 14:13:37.897
1565,232,1830,322,2013-09-20 11:14:13.473
1566,232,1830,1205,2013-09-20 11:14:24.463
1567,232,1955,3128,2013-11-05 09:21:16.147
1568,232,4173,692,2013-09-23 13:09:25.977
1569,232,4595,1983,2013-10-03 15:54:58.617
1570,232,4604,1625,2013-10-16 22:43:26.623
1571,232,5065,2049,2013-11-04 15:18:14.830
1572,232,5067,3439,2013-11-09 00:03:49.630
1573,232,5999,2041,2013-11-07 22:46:50.707
1574,232,6000,3272,2014-02-13 20:19:45.180
1575,232,6000,3434,2014-02-13 20:15:20.377
1576,232,6001,2454,2013-11-04 15:21:20.253
1577,232,6009,894,2013-09-25 19:27:55.293
1578,232,6011,2453,2013-11-06 19:13:30.033
1579,233,1021,1612,2013-11-04 23:02:26.177
1580,233,1022,1983,2013-10-31 13:36:25.590
1581,233,1458,2003,2013-11-05 11:10:10.880
1582,233,2504,952,2013-11-13 17:12:25.867
1583,234,1021,1024,2013-09-09 23:06:46.513
1584,234,1022,1983,2013-09-09 15:35:13.950
1585,235,496,2141,2014-03-27 14:27:22.393
1586,235,510,1004,2014-04-06 20:07:23.020
1587,235,1014,650,2014-04-09 14:19:40.267
1588,235,1049,277,2014-03-27 11:12:06.087
1589,235,1582,161,2014-04-07 19:59:16.460
1590,235,1582,2454,2014-04-07 19:56:00.500
1591,235,1830,322,2014-03-26 09:23:44.890
1592,235,1830,1205,2014-03-26 09:23:44.890
1593,235,3442,3302,2014-03-24 16:50:31.387
1594,235,3500,2171,2014-04-10 00:50:05.930
1595,235,3519,3131,2014-03-31 18:21:05.250
1596,235,3594,2796,2014-04-01 20:55:49.923
1597,235,3613,3154,2014-03-27 13:06:57.363
1598,235,4168,4291,2014-04-02 23:19:17.210
1599,235,4701,3436,2014-04-02 22:49:09.447
1600,235,4701,3653,2014-04-09 13:10:13.073
1601,235,4706,3338,2014-04-09 13:53:32.160
1602,235,6289,3420,2014-04-09 20:11:35.860
1603,236,125,1251,2013-09-10 13:30:38.727
1604,236,4701,3439,2013-09-17 23:08:31.253
1605,237,52,246,2014-01-07 11:27:09.917
1606,237,510,1004,2014-01-06 19:28:56.403
1607,237,1024,177,2013-12-28 13:07:34.570
1608,237,1830,322,2014-01-05 13:34:28.060
1609,237,1834,2444,2014-01-06 22:35:14.613
1610,237,1955,3128,2014-01-06 12:45:10.780
1611,237,3261,1831,2014-01-06 22:39:08.577
1612,237,3500,2042,2014-01-08 13:34:28.710
1613,237,4287,1621,2014-01-06 14:59:46.850
1614,237,4706,3815,2013-12-28 13:14:06.207
1615,237,5850,3131,2014-01-06 12:47:15.153
1616,237,6211,2365,2013-12-17 23:27:18.110
1617,237,6285,3738,2013-12-27 00:28:57.980
1618,237,6456,3307,2013-12-26 08:27:39.893
1619,238,125,1251,2013-10-10 12:25:12.550
1620,238,1049,153,2013-10-13 13:24:44.640
1621,238,2693,3128,2013-10-18 09:46:36.850
1622,238,4701,3436,2013-10-04 23:12:52.750
1623,238,4706,4133,2013-10-13 16:29:11.997
1624,238,6009,894,2013-10-14 20:55:42.503
1625,238,6010,3272,2013-10-04 23:14:16.457
1626,239,1955,3128,2013-11-12 19:48:28.653
1627,239,2901,3268,2013-11-12 23:21:26.840
1628,239,3500,2042,2013-11-16 00:36:52.967
1629,239,4287,3290,2013-11-25 20:54:51.617
1630,239,4706,3336,2013-11-29 18:39:25.017
1631,239,5850,3131,2013-11-12 19:51:07.533
1632,239,6009,894,2013-11-18 14:15:47.253
1633,239,6010,3436,2013-11-15 13:17:45.190
1634,239,6211,2365,2013-11-12 19:51:19.977
1635,240,3441,455,2013-10-15 23:56:06.300
1636,240,4287,1127,2013-10-14 13:11:33.297
1637,240,4699,3082,2013-10-14 18:49:35.133
1638,240,4700,3258,2013-10-14 18:52:50.813
1639,241,1049,277,2014-02-14 09:49:13.067
1640,241,1616,362,2014-02-14 15:31:54.950
1641,241,4287,1621,2014-02-18 16:11:08.423
1642,241,4706,3815,2014-02-12 06:43:09.123
1643,241,6456,3307,2014-02-17 21:46:36.630
1644,241,6835,3169,2014-02-11 10:17:16.547
1645,242,1024,177,2013-11-10 14:30:39.857
1646,242,4699,3082,2013-11-09 17:10:54.513
1647,242,4700,3258,2013-11-09 17:15:11.063
1648,243,1049,277,2014-03-27 11:08:55.600
1649,243,1830,2171,2014-04-04 18:13:52.293
1650,243,1834,2444,2014-04-01 08:37:36.933
1651,243,3500,2042,2014-03-23 21:38:37.250
1652,243,4287,3290,2014-04-04 10:07:25.670
1653,243,4701,3434,2014-03-24 14:42:08.730
1654,243,5051,2453,2014-03-31 13:25:30.603
1655,243,6010,3434,2014-04-02 13:43:52.740
1656,243,6010,3996,2014-03-31 09:41:07.077
1657,243,6900,570,2014-04-02 16:46:55.430
1658,244,3441,455,2014-01-25 15:14:36.833
1659,244,4164,1316,2014-01-26 11:21:24.717
1660,244,4287,3290,2014-01-27 16:12:34.523
1661,244,4611,130,2014-01-26 22:58:46.800
1662,244,4699,3082,2014-01-11 21:46:41.443
1663,244,4700,3258,2014-01-11 21:49:24.467
1664,245,3040,3275,2014-02-09 23:30:49.750
1665,245,3441,455,2014-02-10 17:37:52.140
1666,245,4287,3290,2014-01-28 13:40:34.620
1667,245,4611,130,2014-02-13 20:54:01.870
1668,245,5498,729,2014-02-13 20:50:28.127
1669,246,79,729,2014-01-06 13:09:57.917
1670,246,3441,455,2014-01-06 14:46:28.450
1671,246,4287,3290,2014-01-06 11:33:39.880
1672,246,4699,3082,2013-12-05 16:30:25.120
1673,246,4700,3258,2013-12-05 16:33:44.810
1674,247,1471,15,2014-03-31 09:30:18.073
1675,247,3441,455,2014-03-31 23:22:06.137
1676,247,5818,3685,2014-03-25 11:53:09.273
1677,248,52,246,2014-03-14 11:30:27.510
1678,248,135,472,2014-03-19 12:52:14.920
1679,248,3500,2042,2014-03-11 23:52:38.420
1680,248,6835,3169,2014-03-18 22:42:28.257
1681,249,38,564,2014-03-31 17:52:39.397
1682,249,42,18,2014-04-11 08:53:50.480
1683,249,43,445,2014-04-11 08:56:34.690
1684,249,44,442,2014-04-11 08:58:02.953
1685,249,55,354,2014-03-27 23:52:10.963
1686,249,79,729,2014-03-25 19:03:52.183
1687,249,93,2189,2014-03-25 19:02:48.487
1688,249,95,498,2014-04-13 23:03:55.563
1689,249,140,277,2014-03-20 18:15:30.677
1690,249,168,130,2014-03-25 18:52:57.217
1691,249,356,428,2014-04-30 17:35:36.550
1692,249,356,1102,2014-03-28 13:17:20.503
1693,249,356,1116,2014-03-28 14:18:46.500
1694,249,406,1369,2014-03-29 20:34:06.510
1695,249,505,177,2014-04-02 23:32:31.943
1696,249,515,219,2014-03-16 15:15:42.300
1697,249,587,4390,2014-04-30 23:44:23.043
1698,249,1015,493,2014-03-12 21:24:37.470
1699,249,1255,1004,2014-03-07 23:10:43.387
1700,249,1255,3601,2014-03-07 23:10:43.387
1701,249,1582,2454,2014-03-25 09:15:23.653
1702,249,1692,1048,2014-04-20 19:45:03.443
1703,249,1830,322,2014-03-09 20:28:12.843
1704,249,1830,1205,2014-03-09 20:28:52.517
1705,249,1834,1836,2014-04-22 22:50:49.483
1706,249,1834,2444,2014-03-09 22:19:36.097
1707,249,1839,128,2014-04-10 09:33:38.187
1708,249,1954,3983,2014-03-09 00:40:23.483
1709,249,1955,3128,2014-03-13 19:29:04.010
1710,249,2059,932,2014-04-01 21:04:48.283
1711,249,2069,1312,2014-03-26 20:17:41.070
1712,249,2505,2069,2014-03-20 22:45:22.130
1713,249,2505,3290,2014-03-20 22:57:32.247
1714,249,2691,2688,2014-04-20 19:44:01.993
1715,249,2691,4259,2014-04-20 19:43:54.440
1716,249,2692,2688,2014-04-20 19:43:31.867
1717,249,2692,4259,2014-04-20 19:43:23.010
1718,249,2901,2041,2014-04-07 16:10:51.110
1719,249,2973,2688,2014-04-20 19:42:53.233
1720,249,2973,4259,2014-04-20 19:42:32.073
1721,249,2978,2448,2014-04-13 12:28:50.177
1722,249,3033,2453,2014-03-12 09:19:17.907
1723,249,3034,692,2014-03-12 09:13:30.900
1724,249,3261,1831,2014-03-09 22:22:17.440
1725,249,3297,2359,2014-03-30 23:18:44.907
1726,249,3302,1625,2014-04-07 15:33:39.980
1727,249,3306,1579,2014-04-18 10:28:27.657
1728,249,3451,599,2014-04-18 10:33:30.577
1729,249,3500,630,2014-04-30 08:59:19.947
1730,249,3594,4413,2014-03-12 13:21:54.593
1731,249,3594,4414,2014-03-12 13:22:40.040
1732,249,3608,2756,2014-03-19 11:20:57.263
1733,249,3613,3154,2014-03-15 22:45:37.650
1734,249,4160,689,2014-04-02 14:55:40.810
1735,249,4161,3323,2014-03-31 08:17:06.027
1736,249,4193,282,2014-04-18 10:34:54.587
1737,249,4287,3290,2014-03-20 22:27:51.833
1738,249,4657,3330,2014-03-18 19:15:09.273
1739,249,4701,2391,2014-03-17 21:53:49.933
1740,249,4701,3420,2014-04-22 23:18:36.210
1741,249,4856,3374,2014-03-19 18:15:31.057
1742,249,4857,3307,2014-03-12 14:49:13.010
1743,249,4901,3113,2014-04-25 09:50:23.883
1744,249,4904,2050,2014-03-25 09:20:58.220
1745,249,4975,606,2014-04-10 11:49:21.257
1746,249,4976,3409,2014-04-10 09:30:00.560
1747,249,5843,455,2014-03-18 17:49:30.993
1748,249,5850,3131,2014-03-13 19:32:01.940
1749,249,6010,2391,2014-03-21 22:49:13.683
1750,249,6010,3434,2014-03-21 22:50:26.140
1751,249,6052,3374,2014-03-26 12:52:49.133
1752,249,6054,3338,2014-04-02 21:52:24.660
1753,249,6293,1364,2014-03-23 15:16:57.557
1754,249,6839,4079,2014-04-29 22:44:40.783
1755,249,6840,4525,2014-04-29 22:45:41.770
1756,249,6885,4460,2014-03-24 21:05:09.673
1757,249,6886,2444,2014-03-17 14:00:05.490
1758,249,6886,4418,2014-03-17 13:59:27.240
1759,249,6887,4433,2014-03-18 13:36:27.290
1760,249,6894,1125,2014-04-02 23:37:46.460
1761,249,6900,570,2014-03-26 22:52:06.590
1762,249,6901,3283,2014-04-25 14:07:51.987
1763,250,1255,1004,2014-08-13 10:18:35.557
1764,250,1255,3601,2014-08-13 10:18:35.557
1765,250,1830,322,2014-08-13 10:21:53.103
1766,250,1830,1205,2014-08-13 10:21:53.103
1767,250,4604,1625,2014-08-13 11:17:10.517
1768,250,5999,2041,2014-08-13 13:06:58.740
1769,250,6000,3272,2014-08-13 11:49:25.050
1770,250,6000,3434,2014-08-13 11:49:25.050
1771,250,6011,2453,2014-08-13 11:18:05.767
